team,conference,positionGroup,averageRating,totalRating,commits,averageStars,year
Massachusetts,Mid-American,Receiver,0.7821399927139282,3.9106998,5,2.2000000000000000,2013
Massachusetts,Mid-American,Running Back,0.7682999968528748,0.7683,1,2.0000000000000000,2013
McNeese,Southland,Defensive Back,0.78329998254776,0.7833,1,2.0000000000000000,2013
McNeese,Southland,Offensive Line,0.699999988079071,0.7,1,2.0000000000000000,2013
McNeese,Southland,Quarterback,0.7799999713897705,0.78,1,2.0000000000000000,2013
Memphis,American Athletic,Defensive Back,0.7747999827067057,2.3244,3,2.0000000000000000,2013
Memphis,American Athletic,Defensive Line,0.7639250010251999,3.0557,4,2.0000000000000000,2013
Memphis,American Athletic,Linebacker,0.7849999964237213,1.5699999,2,2.5000000000000000,2013
Memphis,American Athletic,Offensive Line,0.7526999910672506,4.5162,6,2.0000000000000000,2013
Memphis,American Athletic,Running Back,0.7780749946832657,3.1123,4,2.0000000000000000,2013
Memphis,American Athletic,Special Teams,0.7710800170898438,3.8554,5,2.2000000000000000,2013
Miami,ACC,Defensive Back,0.9319000244140625,1.8638,2,4.0000000000000000,2013
Miami,ACC,Defensive Line,0.9760000109672546,0.976,1,4.0000000000000000,2013
Miami,ACC,Linebacker,0.8992999792098999,0.8993,1,4.0000000000000000,2013
Miami,ACC,Offensive Line,0.8517000079154968,0.8517,1,3.0000000000000000,2013
Miami,ACC,Quarterback,0.9581999778747559,0.9582,1,4.0000000000000000,2013
Miami,ACC,Receiver,0.9543333252271017,2.863,3,4.0000000000000000,2013
Miami,ACC,Special Teams,0.9218000173568726,0.9218,1,4.0000000000000000,2013
Miami (OH),Mid-American,Defensive Back,0.784500002861023,3.9225001,5,2.2000000000000000,2013
Miami (OH),Mid-American,Defensive Line,0.7682999968528748,1.5366,2,2.0000000000000000,2013
Miami (OH),Mid-American,Linebacker,0.7692500054836273,3.0770001,4,2.0000000000000000,2013
Miami (OH),Mid-American,Offensive Line,0.7854333321253458,2.3562999,3,2.3333333333333333,2013
Miami (OH),Mid-American,Quarterback,0.7900000214576721,0.79,1,2.0000000000000000,2013
Miami (OH),Mid-American,Receiver,0.7433000206947327,0.7433,1,2.0000000000000000,2013
Miami (OH),Mid-American,Running Back,0.7855333288510641,2.3566,3,2.0000000000000000,2013
Miami (OH),Mid-American,Special Teams,0.7508000135421753,1.5016,2,2.0000000000000000,2013
Michigan,Big Ten,Defensive Back,0.9131999760866165,3.6528,4,3.5000000000000000,2013
Michigan,Big Ten,Defensive Line,0.9302666584650675,2.7908,3,4.0000000000000000,2013
Michigan,Big Ten,Linebacker,0.914900004863739,0.9149,1,4.0000000000000000,2013
Michigan,Big Ten,Offensive Line,0.9406833350658417,5.6440997,6,3.8333333333333333,2013
Michigan,Big Ten,Quarterback,0.9695000052452087,0.9695,1,4.0000000000000000,2013
Michigan,Big Ten,Receiver,0.859375,3.4375,4,3.0000000000000000,2013
Michigan,Big Ten,Running Back,0.9345999956130981,2.8037999,3,4.3333333333333333,2013
Michigan,Big Ten,Special Teams,0.8537000020345052,2.5611,3,3.0000000000000000,2013
Michigan State,Big Ten,Defensive Back,0.8488333225250244,2.5465,3,3.0000000000000000,2013
Michigan State,Big Ten,Defensive Line,0.8152999877929688,1.6306,2,3.0000000000000000,2013
Michigan State,Big Ten,Linebacker,0.9143999814987183,1.8288,2,4.0000000000000000,2013
Michigan State,Big Ten,Offensive Line,0.8944000005722046,0.8944,1,4.0000000000000000,2013
Michigan State,Big Ten,Quarterback,0.9190000295639038,0.919,1,4.0000000000000000,2013
Michigan State,Big Ten,Receiver,0.7940999865531921,0.7941,1,2.0000000000000000,2013
Michigan State,Big Ten,Special Teams,0.8712000250816345,0.8712,1,3.0000000000000000,2013
Middle Tennessee,Conference USA,Defensive Back,0.7769499719142914,1.5539,2,2.5000000000000000,2013
Middle Tennessee,Conference USA,Defensive Line,0.7890400052070617,3.9452,5,2.4000000000000000,2013
Middle Tennessee,Conference USA,Linebacker,0.7391499876976013,1.4783,2,2.0000000000000000,2013
Middle Tennessee,Conference USA,Offensive Line,0.7525666753451029,2.2577,3,2.0000000000000000,2013
Middle Tennessee,Conference USA,Quarterback,0.7817000150680542,0.7817,1,2.0000000000000000,2013
Middle Tennessee,Conference USA,Receiver,0.8016999959945679,2.4051,3,2.6666666666666667,2013
Middle Tennessee,Conference USA,Running Back,0.834449976682663,1.6689,2,3.0000000000000000,2013
Middle Tennessee,Conference USA,Special Teams,0.7738500237464905,1.5477,2,2.5000000000000000,2013
Minnesota,Big Ten,Defensive Back,0.8093499839305878,1.6187,2,3.0000000000000000,2013
Minnesota,Big Ten,Defensive Line,0.8149999976158142,1.63,2,3.0000000000000000,2013
Minnesota,Big Ten,Linebacker,0.8260999917984009,0.8261,1,3.0000000000000000,2013
Minnesota,Big Ten,Offensive Line,0.7916000286738077,2.3748002,3,2.3333333333333333,2013
Minnesota,Big Ten,Quarterback,0.7904500067234039,1.5809,2,2.5000000000000000,2013
Minnesota,Big Ten,Receiver,0.8239600181579589,4.1198,5,2.8000000000000000,2013
Minnesota,Big Ten,Special Teams,0.7939666708310446,2.3819,3,2.6666666666666667,2013
Mississippi State,SEC,Defensive Back,0.9229999780654907,0.923,1,4.0000000000000000,2013
Mississippi State,SEC,Defensive Line,0.9919000267982483,0.9919,1,5.0000000000000000,2013
Mississippi State,SEC,Offensive Line,0.8562666575113932,2.5688,3,3.0000000000000000,2013
Mississippi State,SEC,Quarterback,0.8675999939441681,1.7351999,2,3.5000000000000000,2013
Mississippi State,SEC,Receiver,0.8835999965667725,1.7672,2,3.5000000000000000,2013
Mississippi State,SEC,Special Teams,0.8543999989827474,2.5632,3,3.0000000000000000,2013
Missouri,SEC,Defensive Back,0.85835000872612,1.7167001,2,3.5000000000000000,2013
Missouri,SEC,Defensive Line,0.8426833351453146,5.0561,6,3.0000000000000000,2013
Missouri,SEC,Linebacker,0.8414000272750854,0.8414,1,3.0000000000000000,2013
Missouri,SEC,Offensive Line,0.8440000116825104,1.688,2,3.0000000000000000,2013
Missouri,SEC,Quarterback,0.886900007724762,0.8869,1,3.0000000000000000,2013
Missouri,SEC,Receiver,0.8399999737739563,0.84,1,3.0000000000000000,2013
Missouri,SEC,Special Teams,0.8450000286102295,0.845,1,3.0000000000000000,2013
Montana,Big Sky,Defensive Back,0.7682999968528748,0.7683,1,2.0000000000000000,2013
Montana,Big Sky,Receiver,0.766700029373169,1.5334,2,2.0000000000000000,2013
Murray State,OVC,Defensive Line,0.7968999743461609,0.7969,1,3.0000000000000000,2013
Murray State,OVC,Offensive Line,0.7366499900817871,1.4733,2,2.0000000000000000,2013
Murray State,OVC,Running Back,0.7879000008106232,1.5758,2,2.0000000000000000,2013
Navy,FBS Independents,Defensive Back,0.699999988079071,0.7,1,2.0000000000000000,2013
Navy,FBS Independents,Defensive Line,0.7801571403230939,5.4610996,7,2.2857142857142857,2013
Navy,FBS Independents,Linebacker,0.7603666583697001,4.5622,6,2.0000000000000000,2013
Navy,FBS Independents,Offensive Line,0.7639333407084147,2.2918,3,2.0000000000000000,2013
Navy,FBS Independents,Quarterback,0.7633000016212463,0.7633,1,2.0000000000000000,2013
Navy,FBS Independents,Receiver,0.7839333216349283,2.3518,3,2.3333333333333333,2013
Navy,FBS Independents,Running Back,0.7739000022411346,1.5478001,2,2.0000000000000000,2013
Navy,FBS Independents,Special Teams,0.7400000095367432,0.74,1,2.0000000000000000,2013
NC State,ACC,Defensive Back,0.8334000110626221,3.3336,4,3.0000000000000000,2013
NC State,ACC,Defensive Line,0.8566499948501587,1.7133,2,3.0000000000000000,2013
NC State,ACC,Linebacker,0.8064999977747599,2.4195,3,2.6666666666666667,2013
NC State,ACC,Offensive Line,0.8449666500091553,2.5349,3,3.0000000000000000,2013
NC State,ACC,Quarterback,0.7519000172615051,0.7519,1,2.0000000000000000,2013
NC State,ACC,Receiver,0.8157666524251302,2.4473,3,3.0000000000000000,2013
NC State,ACC,Running Back,0.8400000035762787,1.6800001,2,3.0000000000000000,2013
NC State,ACC,Special Teams,0.821800023317337,1.6436,2,3.0000000000000000,2013
Nebraska,Big Ten,Defensive Back,0.8682499825954437,1.7365,2,3.5000000000000000,2013
Nebraska,Big Ten,Defensive Line,0.8724000155925751,1.7448001,2,3.5000000000000000,2013
Nebraska,Big Ten,Linebacker,0.8951000173886617,2.6853,3,3.6666666666666667,2013
Nebraska,Big Ten,Offensive Line,0.8251749873161316,3.3007,4,2.7500000000000000,2013
Nebraska,Big Ten,Quarterback,0.8988000154495239,0.8988,1,4.0000000000000000,2013
Nebraska,Big Ten,Receiver,0.8116666674613953,2.435,3,2.6666666666666667,2013
Nebraska,Big Ten,Running Back,0.9262500107288361,1.8525,2,4.0000000000000000,2013
Nebraska,Big Ten,Special Teams,0.8159500062465668,1.6319001,2,2.5000000000000000,2013
Nevada,Mountain West,Defensive Back,0.7825999855995178,0.7826,1,2.0000000000000000,2013
Nevada,Mountain West,Defensive Line,0.7533000111579895,0.7533,1,2.0000000000000000,2013
Nevada,Mountain West,Linebacker,0.8134999871253967,1.627,2,3.0000000000000000,2013
Nevada,Mountain West,Offensive Line,0.779033342997233,2.3371,3,2.3333333333333333,2013
Nevada,Mountain West,Quarterback,0.7882999777793884,0.7883,1,2.0000000000000000,2013
Nevada,Mountain West,Receiver,0.7779499888420105,1.5559,2,2.0000000000000000,2013
Nevada,Mountain West,Special Teams,0.7893666823705038,2.3681002,3,2.3333333333333333,2013
New Mexico,Mountain West,Defensive Back,0.7824666698773702,2.3474,3,2.3333333333333333,2013
New Mexico,Mountain West,Defensive Line,0.7958999872207642,3.1836,4,2.5000000000000000,2013
New Mexico,Mountain West,Linebacker,0.785275012254715,3.1411002,4,2.5000000000000000,2013
New Mexico,Mountain West,Offensive Line,0.761900007724762,0.7619,1,2.0000000000000000,2013
New Mexico,Mountain West,Quarterback,0.79830002784729,0.7983,1,3.0000000000000000,2013
New Mexico,Mountain West,Receiver,0.7742000023523966,2.3226,3,2.3333333333333333,2013
New Mexico,Mountain West,Running Back,0.8183000087738037,0.8183,1,3.0000000000000000,2013
New Mexico,Mountain West,Special Teams,0.7899999916553497,1.5799999,2,2.5000000000000000,2013
New Mexico State,FBS Independents,Defensive Back,0.7361666560173035,2.2085,3,2.0000000000000000,2013
New Mexico State,FBS Independents,Linebacker,0.7625999848047892,2.2877998,3,2.0000000000000000,2013
New Mexico State,FBS Independents,Offensive Line,0.7457999885082245,1.4916,2,2.0000000000000000,2013
New Mexico State,FBS Independents,Receiver,0.7771250009536743,3.1085,4,2.2500000000000000,2013
New Mexico State,FBS Independents,Running Back,0.7976000010967255,1.5952001,2,2.5000000000000000,2013
New Mexico State,FBS Independents,Special Teams,0.857200026512146,0.8572,1,3.0000000000000000,2013
North Carolina,ACC,Defensive Back,0.8780499994754791,1.7560999,2,3.5000000000000000,2013
North Carolina,ACC,Defensive Line,0.9059666593869528,2.7179,3,3.6666666666666667,2013
North Carolina,ACC,Offensive Line,0.8841999769210815,0.8842,1,3.0000000000000000,2013
North Carolina,ACC,Quarterback,0.9171000123023987,0.9171,1,4.0000000000000000,2013
North Carolina,ACC,Receiver,0.878600001335144,0.8786,1,3.0000000000000000,2013
North Carolina,ACC,Running Back,0.9280999898910522,0.9281,1,4.0000000000000000,2013
North Carolina,ACC,Special Teams,0.8736000061035156,0.8736,1,3.0000000000000000,2013
North Dakota,Big Sky,Offensive Line,0.766700029373169,0.7667,1,2.0000000000000000,2013
North Dakota State,MVFC,Defensive Back,0.699999988079071,0.7,1,2.0000000000000000,2013
Northern Arizona,Big Sky,Defensive Back,0.7583000063896179,0.7583,1,2.0000000000000000,2013
Northern Arizona,Big Sky,Defensive Line,0.7732999920845032,0.7733,1,2.0000000000000000,2013
Northern Arizona,Big Sky,Offensive Line,0.7878000140190125,0.7878,1,2.0000000000000000,2013
Northern Colorado,Big Sky,Running Back,0.766700029373169,0.7667,1,2.0000000000000000,2013
Northern Colorado,Big Sky,Special Teams,0.7967000007629395,0.7967,1,2.0000000000000000,2013
Northern Illinois,Mid-American,Defensive Back,0.743559992313385,3.7178,5,2.0000000000000000,2013
Northern Illinois,Mid-American,Defensive Line,0.8129000067710876,1.6258,2,2.5000000000000000,2013
Northern Illinois,Mid-American,Linebacker,0.7515666484832764,2.2547,3,2.0000000000000000,2013
Northern Illinois,Mid-American,Offensive Line,0.733299970626831,2.1999,3,2.0000000000000000,2013
Northern Illinois,Mid-American,Quarterback,0.733299970626831,0.7333,1,2.0000000000000000,2013
Northern Illinois,Mid-American,Receiver,0.7737714222499302,5.4164,7,2.2857142857142857,2013
Northern Illinois,Mid-American,Running Back,0.8190333247184753,2.4571,3,2.6666666666666667,2013
Northern Illinois,Mid-American,Special Teams,0.733299970626831,0.7333,1,2.0000000000000000,2013
Northern Iowa,MVFC,Receiver,0.766700029373169,0.7667,1,2.0000000000000000,2013
North Texas,Conference USA,Defensive Back,0.7825999855995178,0.7826,1,2.0000000000000000,2013
North Texas,Conference USA,Defensive Line,0.699999988079071,0.7,1,2.0000000000000000,2013
North Texas,Conference USA,Linebacker,0.775549978017807,1.5511,2,2.0000000000000000,2013
North Texas,Conference USA,Offensive Line,0.7771250009536743,3.1085,4,2.2500000000000000,2013
North Texas,Conference USA,Quarterback,0.75,0.75,1,2.0000000000000000,2013
North Texas,Conference USA,Receiver,0.7573499977588654,1.5146999,2,2.0000000000000000,2013
North Texas,Conference USA,Running Back,0.7843999862670898,0.7844,1,2.0000000000000000,2013
North Texas,Conference USA,Special Teams,0.8199999928474426,0.82,1,3.0000000000000000,2013
Northwestern,Big Ten,Defensive Line,0.8241999745368958,0.8242,1,3.0000000000000000,2013
Northwestern,Big Ten,Offensive Line,0.8673000037670135,1.7346001,2,3.0000000000000000,2013
Northwestern,Big Ten,Quarterback,0.8611499965190887,1.7223,2,3.5000000000000000,2013
Northwestern,Big Ten,Receiver,0.8366666634877523,2.51,3,3.0000000000000000,2013
Northwestern,Big Ten,Running Back,0.8300999999046326,1.6602,2,3.0000000000000000,2013
Northwestern,Big Ten,Special Teams,0.8412000139554342,2.5236,3,2.6666666666666667,2013
Notre Dame,FBS Independents,Defensive Back,0.9381666580835978,2.8145,3,4.3333333333333333,2013
Notre Dame,FBS Independents,Defensive Line,0.9154999852180481,1.831,2,3.5000000000000000,2013
Notre Dame,FBS Independents,Linebacker,0.9279333551724752,2.7838001,3,4.0000000000000000,2013
Notre Dame,FBS Independents,Offensive Line,0.9385399937629699,4.6927,5,4.0000000000000000,2013
Notre Dame,FBS Independents,Quarterback,0.9300000071525574,0.93,1,4.0000000000000000,2013
Notre Dame,FBS Independents,Receiver,0.904099988937378,4.5205,5,3.8000000000000000,2013
Notre Dame,FBS Independents,Running Back,0.9638000130653381,1.9276,2,4.0000000000000000,2013
Notre Dame,FBS Independents,Special Teams,0.8830000162124634,0.883,1,3.0000000000000000,2013
Ohio,Mid-American,Defensive Back,0.7949999868869781,1.5899999,2,2.5000000000000000,2013
Ohio,Mid-American,Defensive Line,0.7507999986410141,3.0031998,4,2.0000000000000000,2013
Ohio,Mid-American,Linebacker,0.7633000016212463,0.7633,1,2.0000000000000000,2013
Ohio,Mid-American,Offensive Line,0.7744333346684774,2.3233,3,2.0000000000000000,2013
Ohio,Mid-American,Receiver,0.7817833224932352,4.6907,6,2.1666666666666667,2013
Ohio,Mid-American,Running Back,0.7893000245094299,0.7893,1,2.0000000000000000,2013
Ohio,Mid-American,Special Teams,0.733299970626831,0.7333,1,2.0000000000000000,2013
Ohio State,Big Ten,Defensive Back,0.9568199992179871,4.7841,5,4.2000000000000000,2013
Ohio State,Big Ten,Defensive Line,0.9252600073814392,4.6263,5,4.0000000000000000,2013
Ohio State,Big Ten,Linebacker,0.9623999893665314,1.9247999,2,4.0000000000000000,2013
Ohio State,Big Ten,Offensive Line,0.9663000106811523,0.9663,1,4.0000000000000000,2013
Ohio State,Big Ten,Quarterback,0.9380000233650208,0.938,1,4.0000000000000000,2013
Ohio State,Big Ten,Receiver,0.952999989191691,2.859,3,4.3333333333333333,2013
Ohio State,Big Ten,Running Back,0.902399996916453,2.7072,3,3.3333333333333333,2013
Ohio State,Big Ten,Special Teams,0.8705999851226807,0.8706,1,3.0000000000000000,2013
Oklahoma,Big 12,Defensive Back,0.8889999787012736,2.6669998,3,3.6666666666666667,2013
Oklahoma,Big 12,Defensive Line,0.9030250012874603,3.6121001,4,3.7500000000000000,2013
Oklahoma,Big 12,Quarterback,0.9528999924659729,0.9529,1,4.0000000000000000,2013
Oklahoma,Big 12,Receiver,0.8843000084161758,3.5372,4,3.2500000000000000,2013
Oklahoma,Big 12,Running Back,0.9878000020980835,0.9878,1,5.0000000000000000,2013
Oklahoma State,Big 12,Defensive Back,0.8455666700998942,2.5367,3,3.0000000000000000,2013
Oklahoma State,Big 12,Defensive Line,0.8711666862169901,2.6135,3,3.3333333333333333,2013
Oklahoma State,Big 12,Linebacker,0.7592999935150146,0.7593,1,2.0000000000000000,2013
Oklahoma State,Big 12,Offensive Line,0.8373333414395651,2.512,3,3.0000000000000000,2013
Oklahoma State,Big 12,Quarterback,0.766700029373169,0.7667,1,2.0000000000000000,2013
Oklahoma State,Big 12,Receiver,0.9085499942302704,1.8171,2,4.0000000000000000,2013
Oklahoma State,Big 12,Special Teams,0.8501000106334686,1.7002001,2,3.0000000000000000,2013
Ole Miss,SEC,Defensive Back,0.9053999781608582,1.8108,2,4.0000000000000000,2013
Ole Miss,SEC,Defensive Line,0.9228000044822693,1.8456,2,4.0000000000000000,2013
Ole Miss,SEC,Linebacker,0.8326666553815206,2.498,3,2.6666666666666667,2013
Ole Miss,SEC,Offensive Line,0.9769000113010406,1.9538,2,4.5000000000000000,2013
Ole Miss,SEC,Quarterback,0.8978500068187714,1.7957001,2,4.0000000000000000,2013
Ole Miss,SEC,Receiver,0.8829999963442484,5.298,6,3.3333333333333333,2013
Ole Miss,SEC,Running Back,0.9199999968210856,2.76,3,4.0000000000000000,2013
Ole Miss,SEC,Special Teams,0.78329998254776,0.7833,1,2.0000000000000000,2013
Oregon,Pac-12,Defensive Back,0.8766000270843506,0.8766,1,3.0000000000000000,2013
Oregon,Pac-12,Defensive Line,0.8762499988079071,1.7525,2,3.5000000000000000,2013
Oregon,Pac-12,Linebacker,0.9077999889850616,1.8155999,2,3.5000000000000000,2013
Oregon,Pac-12,Offensive Line,0.8729999860127767,2.619,3,3.6666666666666667,2013
Oregon,Pac-12,Receiver,0.8948999842007955,2.6847,3,3.6666666666666667,2013
Oregon,Pac-12,Running Back,0.9907000064849854,0.9907,1,5.0000000000000000,2013
Oregon,Pac-12,Special Teams,0.8950500190258026,1.7901001,2,3.5000000000000000,2013
Oregon State,Pac-12,Defensive Back,0.8480750173330307,3.3923001,4,3.2500000000000000,2013
Oregon State,Pac-12,Defensive Line,0.7864000201225281,1.5728,2,2.0000000000000000,2013
Oregon State,Pac-12,Linebacker,0.8069000244140625,0.8069,1,3.0000000000000000,2013
Oregon State,Pac-12,Offensive Line,0.8281000256538391,1.6562,2,2.5000000000000000,2013
Oregon State,Pac-12,Quarterback,0.824999988079071,0.825,1,3.0000000000000000,2013
Oregon State,Pac-12,Receiver,0.8457499891519547,3.383,4,3.0000000000000000,2013
Penn State,Big Ten,Defensive Back,0.8146500140428543,3.2586,4,2.7500000000000000,2013
Penn State,Big Ten,Defensive Line,0.8646000027656555,1.7292,2,3.5000000000000000,2013
Penn State,Big Ten,Linebacker,0.857200026512146,0.8572,1,3.0000000000000000,2013
