id,year,home_team,home_conference,away_team,away_conference,home_points,away_points,neutral_site,start_date,season_type
401628543,2024,Oregon,Big Ten,Maryland,Big Ten,39,18,False,2024-11-10T00:00:00.000Z,regular
401636920,2024,TCU,Big 12,Oklahoma State,Big 12,38,13,False,2024-11-10T00:00:00.000Z,regular
401628416,2024,Tennessee,SEC,Mississippi State,SEC,33,14,False,2024-11-10T00:00:00.000Z,regular
401628413,2024,LSU,SEC,Alabama,SEC,13,42,False,2024-11-10T00:30:00.000Z,regular
401628984,2024,Notre Dame,FBS Independents,Florida State,ACC,52,3,False,2024-11-10T00:30:00.000Z,regular
401628415,2024,Missouri,SEC,Oklahoma,SEC,30,23,False,2024-11-10T00:45:00.000Z,regular
401643752,2024,Boise State,Mountain West,Nevada,Mountain West,28,21,False,2024-11-10T01:00:00.000Z,regular
401635610,2024,Pittsburgh,ACC,Virginia,ACC,19,24,False,2024-11-10T01:00:00.000Z,regular
401628546,2024,Penn State,Big Ten,Washington,Big Ten,35,6,False,2024-11-10T01:00:00.000Z,regular
401643753,2024,Hawai'i,Mountain West,UNLV,Mountain West,27,29,False,2024-11-10T02:00:00.000Z,regular
401643751,2024,Air Force,Mountain West,Fresno State,Mountain West,36,28,False,2024-11-10T02:45:00.000Z,regular
401636922,2024,Utah,Big 12,BYU,Big 12,21,22,False,2024-11-10T03:15:00.000Z,regular
401643756,2024,Washington State,Pac-12,Utah State,Mountain West,49,28,False,2024-11-10T03:30:00.000Z,regular
401644764,2024,Bowling Green,Mid-American,Western Michigan,Mid-American,31,13,False,2024-11-13T00:00:00.000Z,regular
401644763,2024,Buffalo,Mid-American,Ball State,Mid-American,51,48,False,2024-11-13T00:00:00.000Z,regular
401644765,2024,Toledo,Mid-American,Central Michigan,Mid-American,37,10,False,2024-11-13T00:00:00.000Z,regular
401644689,2024,Miami (OH),Mid-American,Kent State,Mid-American,34,7,False,2024-11-14T00:00:00.000Z,regular
401644767,2024,Ohio,Mid-American,Eastern Michigan,Mid-American,35,10,False,2024-11-14T00:00:00.000Z,regular
401644766,2024,Northern Illinois,Mid-American,Akron,Mid-American,29,16,False,2024-11-14T00:00:00.000Z,regular
401645365,2024,Tulsa,American Athletic,East Carolina,American Athletic,31,38,False,2024-11-15T00:30:00.000Z,regular
401645366,2024,UTSA,American Athletic,North Texas,American Athletic,48,27,False,2024-11-16T01:00:00.000Z,regular
401643759,2024,Colorado State,Mountain West,Wyoming,Mountain West,24,10,False,2024-11-16T01:00:00.000Z,regular
401628553,2024,Washington,Big Ten,UCLA,Big Ten,31,19,False,2024-11-16T02:00:00.000Z,regular
401636923,2024,Arizona,Big 12,Houston,Big 12,27,3,False,2024-11-16T03:15:00.000Z,regular
401636925,2024,Colorado,Big 12,Utah,Big 12,49,24,False,2024-11-16T17:00:00.000Z,regular
401635582,2024,Pittsburgh,ACC,Clemson,ACC,20,24,False,2024-11-16T17:00:00.000Z,regular
401629046,2024,Massachusetts,FBS Independents,Liberty,Conference USA,34,35,False,2024-11-16T17:00:00.000Z,regular
401628419,2024,Arkansas,SEC,Texas,SEC,10,20,False,2024-11-16T17:00:00.000Z,regular
401628550,2024,Northwestern,Big Ten,Ohio State,Big Ten,7,31,True,2024-11-16T17:00:00.000Z,regular
401645370,2024,Navy,American Athletic,Tulane,American Athletic,0,35,False,2024-11-16T17:00:00.000Z,regular
401641013,2024,Western Kentucky,Conference USA,Louisiana Tech,Conference USA,7,12,False,2024-11-16T17:00:00.000Z,regular
401628426,2024,Auburn,SEC,UL Monroe,Sun Belt,48,14,False,2024-11-16T17:45:00.000Z,regular
401643832,2024,Marshall,Sun Belt,Coastal Carolina,Sun Belt,31,19,False,2024-11-16T18:00:00.000Z,regular
401628422,2024,Kentucky,SEC,Murray State,MVFC,48,6,False,2024-11-16T18:30:00.000Z,regular
401640986,2024,Jacksonville State,Conference USA,Florida International,Conference USA,34,31,False,2024-11-16T19:00:00.000Z,regular
401628425,2024,Alabama,SEC,Mercer,Southern,52,7,False,2024-11-16T19:00:00.000Z,regular
401645369,2024,Temple,American Athletic,Florida Atlantic,American Athletic,18,15,False,2024-11-16T19:00:00.000Z,regular
401628547,2024,Illinois,Big Ten,Michigan State,Big Ten,38,16,False,2024-11-16T19:30:00.000Z,regular
401641022,2024,Kennesaw State,Conference USA,Sam Houston,Conference USA,17,23,False,2024-11-16T20:00:00.000Z,regular
401635581,2024,California,ACC,Syracuse,ACC,25,33,False,2024-11-16T20:00:00.000Z,regular
401643760,2024,Utah State,Mountain West,Hawai'i,Mountain West,55,10,False,2024-11-16T20:00:00.000Z,regular
401643757,2024,Air Force,Mountain West,Oregon State,Pac-12,28,0,False,2024-11-16T20:30:00.000Z,regular
401645368,2024,Charlotte,American Athletic,South Florida,American Athletic,24,59,False,2024-11-16T20:30:00.000Z,regular
401635580,2024,SMU,ACC,Boston College,ACC,38,28,False,2024-11-16T20:30:00.000Z,regular
401635517,2024,Stanford,ACC,Louisville,ACC,38,35,False,2024-11-16T20:30:00.000Z,regular
401628420,2024,Florida,SEC,LSU,SEC,27,16,False,2024-11-16T20:30:00.000Z,regular
401628985,2024,Notre Dame,FBS Independents,Virginia,ACC,35,14,False,2024-11-16T20:30:00.000Z,regular
401628552,2024,Purdue,Big Ten,Penn State,Big Ten,10,49,False,2024-11-16T20:30:00.000Z,regular
401636929,2024,West Virginia,Big 12,Baylor,Big 12,35,49,False,2024-11-16T21:00:00.000Z,regular
401628549,2024,USC,Big Ten,Nebraska,Big Ten,28,20,False,2024-11-16T21:00:00.000Z,regular
401643830,2024,Georgia Southern,Sun Belt,Troy,Sun Belt,20,28,False,2024-11-16T21:00:00.000Z,regular
401643833,2024,Old Dominion,Sun Belt,James Madison,Sun Belt,32,35,False,2024-11-16T21:00:00.000Z,regular
401628423,2024,South Carolina,SEC,Missouri,SEC,34,30,False,2024-11-16T21:15:00.000Z,regular
401643831,2024,Georgia State,Sun Belt,Arkansas State,Sun Belt,20,27,False,2024-11-16T22:00:00.000Z,regular
401628548,2024,Maryland,Big Ten,Rutgers,Big Ten,17,31,False,2024-11-16T23:00:00.000Z,regular
401643758,2024,San José State,Mountain West,Boise State,Mountain West,21,42,False,2024-11-17T00:00:00.000Z,regular
401643835,2024,Texas State,Sun Belt,Southern Miss,Sun Belt,58,3,False,2024-11-17T00:00:00.000Z,regular
401643834,2024,Louisiana,Sun Belt,South Alabama,Sun Belt,22,24,False,2024-11-17T00:00:00.000Z,regular
401636927,2024,Kansas State,Big 12,Arizona State,Big 12,14,24,False,2024-11-17T00:00:00.000Z,regular
401628421,2024,Georgia,SEC,Tennessee,SEC,31,17,False,2024-11-17T00:30:00.000Z,regular
401628551,2024,Wisconsin,Big Ten,Oregon,Big Ten,13,16,False,2024-11-17T00:30:00.000Z,regular
401628424,2024,Texas A&M,SEC,New Mexico State,Conference USA,38,3,False,2024-11-17T00:45:00.000Z,regular
401635583,2024,North Carolina,ACC,Wake Forest,ACC,31,24,False,2024-11-17T01:00:00.000Z,regular
401636926,2024,Iowa State,Big 12,Cincinnati,Big 12,34,17,False,2024-11-17T01:00:00.000Z,regular
401645367,2024,Memphis,American Athletic,UAB,American Athletic,53,18,False,2024-11-17T01:00:00.000Z,regular
401643761,2024,New Mexico,Mountain West,Washington State,Pac-12,38,35,False,2024-11-17T02:30:00.000Z,regular
401636924,2024,BYU,Big 12,Kansas,Big 12,13,17,False,2024-11-17T03:15:00.000Z,regular
401643762,2024,UNLV,Mountain West,San Diego State,Mountain West,41,20,False,2024-11-17T03:30:00.000Z,regular
401644769,2024,Kent State,Mid-American,Akron,Mid-American,17,38,False,2024-11-20T00:00:00.000Z,regular
401644770,2024,Central Michigan,Mid-American,Western Michigan,Mid-American,16,14,False,2024-11-20T00:30:00.000Z,regular
401644690,2024,Miami (OH),Mid-American,Northern Illinois,Mid-American,20,9,False,2024-11-20T01:00:00.000Z,regular
401644772,2024,Eastern Michigan,Mid-American,Buffalo,Mid-American,20,37,False,2024-11-21T00:00:00.000Z,regular
401644773,2024,Toledo,Mid-American,Ohio,Mid-American,7,24,False,2024-11-21T00:00:00.000Z,regular
401634772,2024,Georgia Tech,ACC,NC State,ACC,30,29,False,2024-11-22T00:30:00.000Z,regular
401645374,2024,UTSA,American Athletic,Temple,American Athletic,51,27,False,2024-11-23T00:00:00.000Z,regular
401628558,2024,Michigan State,Big Ten,Purdue,Big Ten,24,17,False,2024-11-23T01:00:00.000Z,regular
401643767,2024,San José State,Mountain West,UNLV,Mountain West,16,27,False,2024-11-23T03:00:00.000Z,regular
401628554,2024,Rutgers,Big Ten,Illinois,Big Ten,31,38,False,2024-11-23T17:00:00.000Z,regular
401628555,2024,Ohio State,Big Ten,Indiana,Big Ten,38,15,False,2024-11-23T17:00:00.000Z,regular
401641005,2024,Jacksonville State,Conference USA,Sam Houston,Conference USA,21,11,False,2024-11-23T17:00:00.000Z,regular
401628429,2024,Florida,SEC,Ole Miss,SEC,24,17,False,2024-11-23T17:00:00.000Z,regular
401628556,2024,Maryland,Big Ten,Iowa,Big Ten,13,29,False,2024-11-23T17:00:00.000Z,regular
401635619,2024,Virginia,ACC,SMU,ACC,7,33,False,2024-11-23T17:00:00.000Z,regular
401635618,2024,Miami,ACC,Wake Forest,ACC,42,14,False,2024-11-23T17:00:00.000Z,regular
401635612,2024,Boston College,ACC,North Carolina,ACC,41,21,False,2024-11-23T17:00:00.000Z,regular
401635518,2024,Syracuse,ACC,UConn,FBS Independents,31,24,False,2024-11-23T17:00:00.000Z,regular
401628430,2024,Georgia,SEC,Massachusetts,FBS Independents,59,21,False,2024-11-23T17:45:00.000Z,regular
401640996,2024,Liberty,Conference USA,Western Kentucky,Conference USA,38,21,False,2024-11-23T18:00:00.000Z,regular
401628435,2024,Tennessee,SEC,UTEP,Conference USA,56,0,False,2024-11-23T18:00:00.000Z,regular
401635616,2024,Florida State,ACC,Charleston Southern,Big South-OVC,41,7,False,2024-11-23T18:30:00.000Z,regular
401644774,2024,Ball State,Mid-American,Bowling Green,Mid-American,13,38,False,2024-11-23T19:00:00.000Z,regular
401645373,2024,UAB,American Athletic,Rice,American Athletic,40,14,False,2024-11-23T19:00:00.000Z,regular
401643836,2024,App State,Sun Belt,James Madison,Sun Belt,34,20,False,2024-11-23T19:30:00.000Z,regular
401641027,2024,Middle Tennessee,Conference USA,New Mexico State,Conference USA,21,36,False,2024-11-23T19:30:00.000Z,regular
401640987,2024,Kennesaw State,Conference USA,Florida International,Conference USA,27,26,False,2024-11-23T20:00:00.000Z,regular
401643839,2024,Arkansas State,Sun Belt,UL Monroe,Sun Belt,28,21,False,2024-11-23T20:00:00.000Z,regular
401636935,2024,TCU,Big 12,Arizona,Big 12,49,28,False,2024-11-23T20:00:00.000Z,regular
401645371,2024,Florida Atlantic,American Athletic,Charlotte,American Athletic,27,39,False,2024-11-23T20:00:00.000Z,regular
401643841,2024,Southern Miss,Sun Belt,South Alabama,Sun Belt,14,35,False,2024-11-23T20:00:00.000Z,regular
401645375,2024,South Florida,American Athletic,Tulsa,American Athletic,63,30,False,2024-11-23T20:30:00.000Z,regular
401635614,2024,Clemson,ACC,The Citadel,Southern,51,14,False,2024-11-23T20:30:00.000Z,regular
401636930,2024,Arizona State,Big 12,BYU,Big 12,28,23,False,2024-11-23T20:30:00.000Z,regular
401636932,2024,Kansas,Big 12,Colorado,Big 12,37,21,True,2024-11-23T20:30:00.000Z,regular
401636934,2024,Oklahoma State,Big 12,Texas Tech,Big 12,48,56,False,2024-11-23T20:30:00.000Z,regular
401645372,2024,North Texas,American Athletic,East Carolina,American Athletic,28,40,False,2024-11-23T20:30:00.000Z,regular
401643766,2024,Utah State,Mountain West,San Diego State,Mountain West,41,20,False,2024-11-23T20:30:00.000Z,regular
401635613,2024,California,ACC,Stanford,ACC,24,21,False,2024-11-23T20:30:00.000Z,regular
401636937,2024,West Virginia,Big 12,UCF,Big 12,31,21,False,2024-11-23T20:30:00.000Z,regular
401628436,2024,Texas,SEC,Kentucky,SEC,31,14,False,2024-11-23T20:30:00.000Z,regular
401643837,2024,Coastal Carolina,Sun Belt,Georgia Southern,Sun Belt,6,26,False,2024-11-23T20:30:00.000Z,regular
401628557,2024,Michigan,Big Ten,Northwestern,Big Ten,50,6,False,2024-11-23T20:30:00.000Z,regular
401628560,2024,Nebraska,Big Ten,Wisconsin,Big Ten,44,25,False,2024-11-23T20:30:00.000Z,regular
401628559,2024,Minnesota,Big Ten,Penn State,Big Ten,25,26,False,2024-11-23T20:30:00.000Z,regular
401628427,2024,Arkansas,SEC,Louisiana Tech,Conference USA,35,14,False,2024-11-23T21:00:00.000Z,regular
401628434,2024,South Carolina,SEC,Wofford,Southern,56,12,False,2024-11-23T21:00:00.000Z,regular
401635617,2024,Louisville,ACC,Pittsburgh,ACC,37,9,False,2024-11-23T21:00:00.000Z,regular
401628432,2024,Mississippi State,SEC,Missouri,SEC,20,39,False,2024-11-23T21:15:00.000Z,regular
401643840,2024,Louisiana,Sun Belt,Troy,Sun Belt,51,30,False,2024-11-23T22:00:00.000Z,regular
401640959,2024,Notre Dame,FBS Independents,Army,American Athletic,49,14,True,2024-11-24T00:00:00.000Z,regular
401628572,2024,Oregon State,Pac-12,Washington State,Pac-12,41,38,False,2024-11-24T00:00:00.000Z,regular
401643764,2024,Wyoming,Mountain West,Boise State,Mountain West,13,17,False,2024-11-24T00:00:00.000Z,regular
401643842,2024,Texas State,Sun Belt,Georgia State,Sun Belt,44,52,False,2024-11-24T00:00:00.000Z,regular
401636931,2024,Houston,Big 12,Baylor,Big 12,10,20,False,2024-11-24T00:00:00.000Z,regular
401643838,2024,Old Dominion,Sun Belt,Marshall,Sun Belt,35,42,False,2024-11-24T00:30:00.000Z,regular
401636936,2024,Utah,Big 12,Iowa State,Big 12,28,31,False,2024-11-24T00:30:00.000Z,regular
401628433,2024,Oklahoma,SEC,Alabama,SEC,24,3,False,2024-11-24T00:30:00.000Z,regular
401628428,2024,Auburn,SEC,Texas A&M,SEC,43,41,False,2024-11-24T00:30:00.000Z,regular
401628431,2024,LSU,SEC,Vanderbilt,SEC,24,17,False,2024-11-24T00:45:00.000Z,regular
401636933,2024,Kansas State,Big 12,Cincinnati,Big 12,41,15,False,2024-11-24T01:00:00.000Z,regular
401635615,2024,Duke,ACC,Virginia Tech,ACC,31,28,False,2024-11-24T01:00:00.000Z,regular
401643763,2024,Nevada,Mountain West,Air Force,Mountain West,19,22,False,2024-11-24T03:30:00.000Z,regular
401628561,2024,UCLA,Big Ten,USC,Big Ten,13,19,False,2024-11-24T03:30:00.000Z,regular
401643765,2024,Fresno State,Mountain West,Colorado State,Mountain West,28,22,False,2024-11-24T03:30:00.000Z,regular
401644775,2024,Akron,Mid-American,Toledo,Mid-American,21,14,False,2024-11-27T00:00:00.000Z,regular
401644776,2024,Buffalo,Mid-American,Kent State,Mid-American,43,7,False,2024-11-27T00:00:00.000Z,regular
401645376,2024,Tulane,American Athletic,Memphis,American Athletic,24,34,False,2024-11-29T00:30:00.000Z,regular
401645379,2024,East Carolina,American Athletic,Navy,American Athletic,20,34,False,2024-11-29T17:00:00.000Z,regular
401644777,2024,Ohio,Mid-American,Ball State,Mid-American,42,21,False,2024-11-29T17:00:00.000Z,regular
401644691,2024,Bowling Green,Mid-American,Miami (OH),Mid-American,12,28,False,2024-11-29T17:00:00.000Z,regular
401643769,2024,Boise State,Mountain West,Oregon State,Pac-12,34,18,False,2024-11-29T17:00:00.000Z,regular
401636938,2024,Colorado,Big 12,Oklahoma State,Big 12,52,0,False,2024-11-29T17:00:00.000Z,regular
401628568,2024,Wisconsin,Big Ten,Minnesota,Big Ten,7,24,False,2024-11-29T17:00:00.000Z,regular
401628442,2024,Ole Miss,SEC,Mississippi State,SEC,26,14,False,2024-11-29T20:30:00.000Z,regular
401643770,2024,Colorado State,Mountain West,Utah State,Mountain West,42,37,False,2024-11-29T20:30:00.000Z,regular
401640997,2024,Sam Houston,Conference USA,Liberty,Conference USA,20,18,False,2024-11-29T20:30:00.000Z,regular
401643843,2024,South Alabama,Sun Belt,Texas State,Sun Belt,38,45,False,2024-11-29T20:30:00.000Z,regular
401635625,2024,San José State,Mountain West,Stanford,ACC,34,31,False,2024-11-29T21:00:00.000Z,regular
401628562,2024,Iowa,Big Ten,Nebraska,Big Ten,13,10,False,2024-11-30T00:30:00.000Z,regular
401628439,2024,Georgia,SEC,Georgia Tech,ACC,44,42,False,2024-11-30T00:30:00.000Z,regular
401636939,2024,UCF,Big 12,Utah,Big 12,14,28,False,2024-11-30T01:00:00.000Z,regular
401645378,2024,Army,American Athletic,UTSA,American Athletic,29,24,False,2024-11-30T17:00:00.000Z,regular
401628440,2024,Kentucky,SEC,Louisville,ACC,14,41,False,2024-11-30T17:00:00.000Z,regular
401628446,2024,Vanderbilt,SEC,Tennessee,SEC,23,36,False,2024-11-30T17:00:00.000Z,regular
401636945,2024,Texas Tech,Big 12,West Virginia,Big 12,52,15,False,2024-11-30T17:00:00.000Z,regular
401628444,2024,Clemson,ACC,South Carolina,SEC,14,17,False,2024-11-30T17:00:00.000Z,regular
401636941,2024,Baylor,Big 12,Kansas,Big 12,45,17,False,2024-11-30T17:00:00.000Z,regular
401628566,2024,Ohio State,Big Ten,Michigan,Big Ten,10,13,False,2024-11-30T17:00:00.000Z,regular
401635622,2024,Wake Forest,ACC,Duke,ACC,17,23,False,2024-11-30T17:00:00.000Z,regular
401643848,2024,UL Monroe,Sun Belt,Louisiana,Sun Belt,23,37,False,2024-11-30T17:00:00.000Z,regular
401645381,2024,Temple,American Athletic,North Texas,American Athletic,17,24,False,2024-11-30T17:00:00.000Z,regular
401629038,2024,Massachusetts,FBS Independents,UConn,FBS Independents,42,47,False,2024-11-30T17:00:00.000Z,regular
401628563,2024,Northwestern,Big Ten,Illinois,Big Ten,28,38,True,2024-11-30T17:00:00.000Z,regular
401644780,2024,Western Michigan,Mid-American,Eastern Michigan,Mid-American,26,18,False,2024-11-30T18:30:00.000Z,regular
401640988,2024,Florida International,Conference USA,Middle Tennessee,Conference USA,35,24,True,2024-11-30T19:00:00.000Z,regular
401643845,2024,Georgia State,Sun Belt,Coastal Carolina,Sun Belt,27,48,False,2024-11-30T19:00:00.000Z,regular
401643849,2024,Troy,Sun Belt,Southern Miss,Sun Belt,52,20,False,2024-11-30T19:00:00.000Z,regular
401645382,2024,Rice,American Athletic,South Florida,American Athletic,35,28,False,2024-11-30T19:00:00.000Z,regular
401643847,2024,Arkansas State,Sun Belt,Old Dominion,Sun Belt,32,40,False,2024-11-30T20:00:00.000Z,regular
401635620,2024,Boston College,ACC,Pittsburgh,ACC,34,23,False,2024-11-30T20:00:00.000Z,regular
401644779,2024,Northern Illinois,Mid-American,Central Michigan,Mid-American,24,16,False,2024-11-30T20:30:00.000Z,regular
401645377,2024,Charlotte,American Athletic,UAB,American Athletic,29,27,False,2024-11-30T20:30:00.000Z,regular
401628567,2024,Michigan State,Big Ten,Rutgers,Big Ten,14,41,False,2024-11-30T20:30:00.000Z,regular
401628443,2024,Missouri,SEC,Arkansas,SEC,28,21,False,2024-11-30T20:30:00.000Z,regular
401635623,2024,Syracuse,ACC,Miami,ACC,42,38,False,2024-11-30T20:30:00.000Z,regular
401628437,2024,Alabama,SEC,Auburn,SEC,28,14,False,2024-11-30T20:30:00.000Z,regular
401628570,2024,UCLA,Big Ten,Fresno State,Mountain West,20,13,False,2024-11-30T20:30:00.000Z,regular
401635621,2024,SMU,ACC,California,ACC,38,6,False,2024-11-30T20:30:00.000Z,regular
401628571,2024,USC,Big Ten,Notre Dame,FBS Independents,35,49,False,2024-11-30T20:30:00.000Z,regular
401645380,2024,Tulsa,American Athletic,Florida Atlantic,American Athletic,16,63,False,2024-11-30T20:30:00.000Z,regular
401635624,2024,North Carolina,ACC,NC State,ACC,30,35,False,2024-11-30T20:30:00.000Z,regular
401636940,2024,Arizona,Big 12,Arizona State,Big 12,7,49,False,2024-11-30T20:30:00.000Z,regular
401628565,2024,Penn State,Big Ten,Maryland,Big Ten,44,7,False,2024-11-30T20:30:00.000Z,regular
401641006,2024,Western Kentucky,Conference USA,Jacksonville State,Conference USA,19,17,False,2024-11-30T21:00:00.000Z,regular
401641014,2024,Louisiana Tech,Conference USA,Kennesaw State,Conference USA,33,0,False,2024-11-30T21:00:00.000Z,regular
401641031,2024,New Mexico State,Conference USA,UTEP,Conference USA,35,42,False,2024-11-30T21:00:00.000Z,regular
401643844,2024,Georgia Southern,Sun Belt,App State,Sun Belt,29,20,False,2024-11-30T23:00:00.000Z,regular
401636943,2024,Cincinnati,Big 12,TCU,Big 12,13,20,False,2024-11-30T23:00:00.000Z,regular
401643773,2024,Washington State,Pac-12,Wyoming,Mountain West,14,15,False,2024-11-30T23:30:00.000Z,regular
401628564,2024,Indiana,Big Ten,Purdue,Big Ten,66,0,False,2024-12-01T00:00:00.000Z,regular
401628441,2024,LSU,SEC,Oklahoma,SEC,37,17,False,2024-12-01T00:00:00.000Z,regular
401628438,2024,Florida State,ACC,Florida,SEC,11,31,False,2024-12-01T00:00:00.000Z,regular
401628569,2024,Oregon,Big Ten,Washington,Big Ten,49,21,False,2024-12-01T00:30:00.000Z,regular
401628445,2024,Texas A&M,SEC,Texas,SEC,7,17,False,2024-12-01T00:30:00.000Z,regular
401636944,2024,Iowa State,Big 12,Kansas State,Big 12,29,21,False,2024-12-01T00:30:00.000Z,regular
401643772,2024,UNLV,Mountain West,Nevada,Mountain West,38,14,False,2024-12-01T01:00:00.000Z,regular
401643846,2024,James Madison,Sun Belt,Marshall,Sun Belt,33,35,False,2024-12-01T01:00:00.000Z,regular
401635640,2024,Virginia Tech,ACC,Virginia,ACC,37,17,False,2024-12-01T01:00:00.000Z,regular
401636942,2024,BYU,Big 12,Houston,Big 12,30,18,False,2024-12-01T03:15:00.000Z,regular
